Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2021-04-02 2:24:00,59250,59300,59250,59300,7.32,433867.72,59288.85
2021-04-02 2:25:00,59300,59370,59300,59356.09,6.34,376350.38,59349.88
2021-04-02 2:26:00,59356.09,59450,59356.09,59442.04,5.21,309796.65,59419.77
2021-04-02 2:27:00,59450,59472.84,59414.34,59437.26,2.06,122231.91,59446.1
2021-04-02 2:28:00,59461.67,59500,59461.67,59500,3.43,203802.94,59497.47
2021-04-02 2:29:00,59482.4,59510.12,59418.93,59453.19,2.27,134890.29,59497.2
2021-04-02 2:30:00,59453.19,59630,59453.19,59591.26,9.2,548104.14,59588.31
2021-04-02 2:31:00,59591.77,59731.28,59591.77,59730,6.53,389497.35,59669.73
2021-04-02 2:32:00,59733.13,59739.95,59585,59704.95,4.08,243248.78,59659.4
2021-04-02 2:33:00,59699.98,60000,59692.48,60000,55.73,3338623.06,59909.94
2021-04-02 2:34:00,59966.66,60025,59880.3,60025,30.55,1832335,59984.85
2021-04-02 2:35:00,60025,60030,59752.81,59953.22,10.15,608548.99,59926.87
2021-04-02 2:36:00,59934.73,60085.06,59930.22,60085.06,13.15,789346.97,60025.78
2021-04-02 2:37:00,60086.99,60103.04,59920,59923.45,24.73,1483957.72,59994.44
2021-04-02 2:38:00,59923.45,60025.52,59823.64,59953.45,16.29,976583.84,59964.47
2021-04-02 2:39:00,60000,60000,59904.79,59925.65,6.37,382251.33,59962.96
2021-04-02 2:40:00,59944.9,59981.75,59913.19,59916.55,3.57,213756,59944.89
2021-04-02 2:41:00,59862.45,59922.04,59816.5,59865.6,5.34,319595.86,59864.05
2021-04-02 2:42:00,59867.58,59900,59865.25,59868.39,11.31,677312.63,59882.59
2021-04-02 2:43:00,59875.27,59880,59842.05,59862.34,5.89,352618.4,59869.71
2021-04-02 2:44:00,59869.42,59935.39,59823.92,59890.15,4.67,279917.98,59875.84
2021-04-02 2:45:00,59913.05,59978.68,59883.12,59918.86,16.19,970217.41,59944.44
2021-04-02 2:46:00,59893.45,59953.97,59840.5,59953.97,6.94,415550.15,59900.36
2021-04-02 2:47:00,59960.58,59976.86,59904.27,59938.03,2.73,163520.02,59940.3
2021-04-02 2:48:00,59951,59999.92,59946.96,59946.96,5,300178.85,59977.21
2021-04-02 2:49:00,59990.36,60000,59954.4,59954.85,33.84,2030171.67,59999.05
2021-04-02 2:50:00,59958.56,60000,59953.99,59964.48,5.69,341105.52,59990.59
2021-04-02 2:51:00,59975.9,59978.87,59795,59795,4.9,293462.13,59897.81
2021-04-02 2:52:00,59774.79,59774.79,59529.91,59677.03,5.03,299981.81,59651.75
2021-04-02 2:53:00,59686.87,59729.4,59165.41,59374.41,11.09,659179.69,59445.94
2021-04-02 2:54:00,59401.94,59621.15,59380.78,59548.67,1.99,118295.46,59509.6
2021-04-02 2:55:00,59573.3,59608.23,59374.2,59374.2,2.08,124072.88,59510.95
2021-04-02 2:56:00,59439.95,59439.95,59300,59419.79,2.21,131270.63,59401.98
2021-04-02 2:57:00,59441.53,59503.78,59439.14,59503.78,0.08,4695.75,59493.37
2021-04-02 2:58:00,59497.43,59535.11,59490.93,59500.48,0.56,33331,59516.78
2021-04-02 2:59:00,59523.97,59631.42,59523.97,59631.42,1.5,89623.6,59580.91
2021-04-02 3:00:00,59657.68,59880.47,59657.68,59762.91,2.29,137147.46,59778.7
2021-04-02 3:01:00,59849.8,59933.47,59729.7,59729.7,4.68,279742.84,59801.24
2021-04-02 3:02:00,59747.23,59854.74,59712.72,59844.48,6.74,403295.99,59826.78
2021-04-02 3:03:00,59882.39,59943.5,59827.79,59943.5,1.37,81929.4,59872.16
2021-04-02 3:04:00,59938.71,59944,59887.03,59887.03,2.73,163418,59906.6
2021-04-02 3:05:00,59887.03,59971.62,59887.03,59940.03,1.4,83851.1,59907.97
2021-04-02 3:06:00,59940.03,59980.35,59932.5,59935.67,0.28,16805.17,59948.31
2021-04-02 3:07:00,59939.17,59939.17,59872.78,59872.78,1.36,81527.1,59922.73
2021-04-02 3:08:00,59922.5,59922.5,59784.08,59784.08,7.85,470348.73,59896.91
2021-04-02 3:09:00,59812.4,59883.72,59802.32,59857.61,1.81,108212.01,59850.92
2021-04-02 3:10:00,59905.25,59916.8,59771.48,59806.24,0.65,38605.56,59822.37
2021-04-02 3:11:00,59806.73,59851.09,59734.86,59792.92,0.99,58961.19,59786.86
2021-04-02 3:12:00,59767.28,59767.28,59644.58,59674.24,0.21,12453.89,59703.36
2021-04-02 3:13:00,59681.52,59681.52,59527.2,59647.89,0.38,22388.41,59551.57
2021-04-02 3:14:00,59654.91,59713.61,59630.51,59630.51,0.66,39346.83,59704.99
2021-04-02 3:15:00,59677.51,59719.74,59677.51,59697.27,0.18,10855.08,59685.75
2021-04-02 3:16:00,59703.92,59771.2,59663.57,59663.88,0.41,24571.95,59723.15
2021-04-02 3:17:00,59678.55,59678.55,59665.87,59665.87,0,83.86,59671.33
2021-04-02 3:18:00,59622.29,59630.08,59588.2,59589.57,0.7,41676.13,59612.98
2021-04-02 3:19:00,59590.16,59608.36,59589.57,59608.36,0.93,55146.2,59601.8
2021-04-02 3:20:00,59645.79,59668.17,59615.06,59615.06,0.14,8071.18,59649.49
2021-04-02 3:21:00,59596.36,59630.44,59551.37,59630.44,0.51,30422.18,59592.82
2021-04-02 3:22:00,59621.38,59645.17,59607.14,59643.74,0.2,12093.56,59620.72
2021-04-02 3:23:00,59532.18,59636.64,59530.38,59633.66,0.26,15316.77,59584.02
2021-04-02 3:24:00,59623.04,59684.51,59623.04,59671.89,0.62,36806.34,59671.97
2021-04-02 3:25:00,59720.58,59780.21,59708.08,59708.08,0.11,6367.64,59736.94
2021-04-02 3:26:00,59676.51,59767.04,59676.51,59721.85,0.37,22002.59,59709.7
2021-04-02 3:27:00,59766.65,59777.29,59725.29,59725.29,0.43,25456.49,59765.29
2021-04-02 3:28:00,59740.1,59803.45,59740.1,59803.45,0.87,51729.27,59761.26
2021-04-02 3:29:00,59804,59809.27,59775.24,59775.24,0,228.76,59797.61
2021-04-02 3:30:00,59805.41,59812.64,59690.31,59690.31,0.41,24393.14,59729.81
2021-04-02 3:31:00,59673.56,59746.88,59673.56,59746.88,0.29,17416.14,59712.91
2021-04-02 3:32:00,59715.77,59760.3,59715.77,59760.3,0.03,1908.49,59744.24
2021-04-02 3:33:00,59726.22,59732.82,59639.12,59682.59,0.09,5151.49,59684.67
2021-04-02 3:34:00,59682.63,59696.75,59645.2,59693.77,4.28,255528.04,59667.48
2021-04-02 3:35:00,59693.77,59693.77,59675.21,59693.6,0.47,28136.01,59691.07
2021-04-02 3:36:00,59693.77,59713.39,59667.21,59667.21,0.32,19364,59694.44
2021-04-02 3:37:00,59662.57,59662.57,59609.48,59618.35,1.02,60891.92,59634.98
2021-04-02 3:38:00,59618.35,59640.14,59586.16,59640.14,1.85,110086.03,59611.58
2021-04-02 3:39:00,59640.14,59661.6,59624.14,59634.07,0.61,36541.48,59639.14
2021-04-02 3:40:00,59634.07,59634.07,59607.4,59607.4,0.23,13928.02,59630.32
2021-04-02 3:41:00,59634.07,59640.62,59595.03,59617.98,1.6,95583.21,59601.93
2021-04-02 3:42:00,59623.94,59801.34,59623.94,59801.34,0.93,55681.19,59696.45
2021-04-02 3:43:00,59762.26,59762.26,59677.94,59731.3,2.15,128515.29,59717.68
2021-04-02 3:44:00,59720.1,59740.17,59720.1,59722.61,0.02,1143.33,59733.59
2021-04-02 3:45:00,59731.75,59786.99,59731.75,59748.86,0.45,26904.22,59751
2021-04-02 3:46:00,59757.41,59757.41,59660.28,59660.28,0.55,32688.74,59690.76
2021-04-02 3:47:00,59643.37,59654.96,59612.81,59646.27,0.05,3157.64,59647.51
2021-04-02 3:48:00,59644.72,59659.34,59569.36,59659.34,0.94,56267.88,59594.31
2021-04-02 3:49:00,59659.34,59705.96,59656.3,59669.14,0.37,22347,59683.87
2021-04-02 3:50:00,59656.3,59711.32,59656.3,59657.32,0.44,26266.65,59674.12
2021-04-02 3:51:00,59695.89,59727.81,59695.89,59724.48,0.01,333.03,59722.88
2021-04-02 3:52:00,59720.65,59720.65,59663.23,59663.23,0.03,1819,59704.16
2021-04-02 3:53:00,59704.42,59704.42,59625.52,59655.5,0.89,53284.8,59703.54
2021-04-02 3:54:00,59660.7,59717.73,59638.69,59685.71,1.98,118082.05,59687.6
2021-04-02 3:55:00,59731.3,59790.48,59731.3,59790.48,0.11,6350.92,59767.05
2021-04-02 3:56:00,59762.16,59762.16,59701.53,59709.33,0.1,6078.36,59721.29
2021-04-02 3:57:00,59706.03,59759.79,59706.03,59759.79,0.54,32286.75,59732.67
2021-04-02 3:58:00,59796.86,59796.86,59793.37,59796.17,0.04,2184.77,59796.27
2021-04-02 3:59:00,59784.65,59804,59765.73,59804,0.1,5979.14,59790.9
2021-04-02 4:00:00,59829.67,59928.22,59829.67,59928.22,8.27,495273.48,59920.47
2021-04-02 4:01:00,59941.01,59941.01,59851.15,59878.74,0.61,36769.74,59860.39
2021-04-02 4:02:00,59874.1,59874.1,59829.91,59829.91,0.29,17489,59838.05
2021-04-02 4:03:00,59764.92,59789.82,59764.92,59769.24,0.86,51288.55,59767.14
2021-04-02 4:04:00,59795.97,59836.79,59751.25,59787.05,16.48,985898.67,59811.19
2021-04-02 4:05:00,59765.56,59839.59,59765.56,59839.59,7.96,475848.86,59811.06
2021-04-02 4:06:00,59826.5,59826.5,59700.77,59739.98,10.11,604185.72,59750.82
2021-04-02 4:07:00,59762.31,59779.99,59740.97,59758.01,4.56,272681.14,59767.93
2021-04-02 4:08:00,59758.01,59820.96,59745.3,59756.28,3.87,231045.25,59776
2021-04-02 4:09:00,59745.3,59745.3,59678.1,59727.5,1.17,69724.88,59697.14
2021-04-02 4:10:00,59737.73,59764.36,59676.9,59683.61,5.83,347838.6,59710.26
2021-04-02 4:11:00,59684.28,59699.85,59654.54,59693.28,2.9,172992.77,59661.4
2021-04-02 4:12:00,59694.21,59721.33,59694.21,59714.33,1.53,91656.05,59711.28
2021-04-02 4:13:00,59697.29,59697.29,59662.94,59691.81,0.36,21665.08,59666.54
2021-04-02 4:14:00,59682.13,59711.94,59675.45,59685.58,1.15,68693.12,59694.04
2021-04-02 4:15:00,59721.65,59736.57,59705.06,59705.06,2.68,159848.05,59729.99
2021-04-02 4:16:00,59705.06,59749.84,59705.06,59743.26,0.78,46385.8,59735.29
2021-04-02 4:17:00,59755.99,59770.49,59749.55,59749.55,0.74,44292.28,59764.3
2021-04-02 4:18:00,59733.71,59757.55,59726.39,59754.39,0.56,33741.11,59747.97
2021-04-02 4:19:00,59752.28,59769.14,59718.54,59718.54,0.3,17863.75,59745.32
2021-04-02 4:20:00,59721.99,59721.99,59654.15,59654.15,0.35,20927.38,59681.75
2021-04-02 4:21:00,59653.12,59720.26,59653.12,59708.51,2.42,144215.25,59704.31
2021-04-02 4:22:00,59708.51,59768.82,59708.51,59768.82,3.02,180189.93,59732.02
2021-04-02 4:23:00,59755.53,59790.1,59720,59720,2.63,157004.47,59760.21
2021-04-02 4:24:00,59716.39,59737.15,59665.64,59665.64,1.18,70476.02,59702.09
2021-04-02 4:25:00,59669.41,59670.84,59650.27,59656.3,0.48,28535.53,59658.99
2021-04-02 4:26:00,59656.3,59681.09,59643.12,59656.97,1.09,65198.58,59659.76
2021-04-02 4:27:00,59676.52,59676.52,59616.72,59669.3,0.65,38803.46,59627.98
2021-04-02 4:28:00,59649.88,59649.88,59565.34,59600,0.71,42424.2,59591.81
2021-04-02 4:29:00,59602.83,59602.83,59580.27,59591.34,1.31,78248.14,59590.97
2021-04-02 4:30:00,59621.47,59648.76,59621.47,59640.39,0.31,18638.86,59628.59
2021-04-02 4:31:00,59644.14,59644.14,59614.9,59624.23,0.04,2674.01,59625.23
2021-04-02 4:32:00,59612.42,59629.07,59612.42,59629.07,0.01,337.93,59621.22
2021-04-02 4:33:00,59633.4,59649.36,59633.4,59644.16,0.13,7933.13,59634.11
2021-04-02 4:34:00,59649.36,59694.06,59649.36,59694.06,0.17,10268.19,59661.91
2021-04-02 4:35:00,59675.29,59692.72,59660.19,59675.69,0.18,10847.62,59683.38
2021-04-02 4:36:00,59675.69,59697.74,59669.63,59669.63,0.6,35909.88,59675.1
2021-04-02 4:37:00,59669.63,59669.63,59620.09,59620.09,0.93,55395.66,59650.85
2021-04-02 4:38:00,59610.68,59621.37,59604.51,59621.37,0.9,53471.88,59605.19
2021-04-02 4:39:00,59603.49,59616.23,59581.09,59581.09,0.02,1075.81,59601.31
2021-04-02 4:40:00,59604.7,59615.44,59586.51,59615.44,0.39,23443.02,59611.79
2021-04-02 4:41:00,59615.44,59639.09,59615.44,59621.99,0.07,3933.12,59628.44
2021-04-02 4:42:00,59625.87,59648.49,59625.16,59641.14,0.55,32513.16,59639.85
2021-04-02 4:43:00,59647.63,59671.97,59606.05,59606.05,0.76,45175.71,59654.22
2021-04-02 4:44:00,59602.64,59603.02,59579.57,59579.57,0.13,7983.31,59601.71
2021-04-02 4:45:00,59605.88,59649.02,59587.22,59649.02,0.52,31249.66,59600.05
2021-04-02 4:46:00,59652.85,59664.82,59602.5,59620.69,0.96,57466,59634.05
2021-04-02 4:47:00,59589.26,59589.26,59567.38,59567.38,0.04,2097.09,59575.48
2021-04-02 4:48:00,59571.29,59597.74,59531.67,59531.67,1.63,96973.54,59559.68
2021-04-02 4:49:00,59530,59530.14,59500,59507.83,2.15,128062.05,59518.77
2021-04-02 4:50:00,59529.2,59545.45,59506.02,59516.69,1.43,85138.53,59520.72
2021-04-02 4:51:00,59555.28,59558.96,59424.33,59517.69,23.34,1388437.06,59474.91
2021-04-02 4:52:00,59504.34,59504.34,59474.6,59474.6,0.16,9775.36,59475.35
2021-04-02 4:53:00,59490.43,59523.48,59466.56,59507.05,1.65,97859.27,59479.3
2021-04-02 4:54:00,59470.75,59470.75,59410.48,59415.21,1.08,64298.03,59448.16
2021-04-02 4:55:00,59479.58,59537.12,59479.58,59528.69,4.6,273505.13,59499.92
2021-04-02 4:56:00,59532.28,59532.28,59532.28,59532.28,0.02,956.68,59532.28
2021-04-02 4:57:00,59498.49,59538.92,59477.9,59538.91,1.27,75482.59,59530.73
2021-04-02 4:58:00,59570.29,59573.67,59565.91,59565.91,0.03,1675.52,59567.56
2021-04-02 4:59:00,59553.04,59553.04,59553.04,59553.04,0.02,1477.87,59553.04
2021-04-02 5:00:00,59577.27,59577.27,59552.63,59554.89,0.31,18479.07,59559.82
2021-04-02 5:01:00,59554.73,59554.73,59528.43,59541.35,1.23,72961.33,59550.93
2021-04-02 5:02:00,59546.8,59575.4,59540.29,59575.4,1.37,81861,59573.54
2021-04-02 5:03:00,59583.5,59671.87,59583.5,59645.67,2.11,125734.23,59642.01
2021-04-02 5:04:00,59582.72,59597.26,59529.35,59531.1,13.29,791255.31,59538.67
2021-04-02 5:05:00,59527.49,59527.49,59505.43,59515.4,0.24,14426.1,59512.44
2021-04-02 5:06:00,59512.16,59512.16,59466.19,59488.36,2.5,148963.65,59487.78
2021-04-02 5:07:00,59491.36,59491.36,59413.26,59413.26,1.49,88592.95,59432.59
2021-04-02 5:08:00,59411.55,59417.43,59374.2,59410.31,14.28,848117.12,59382.82
2021-04-02 5:09:00,59480.93,59513.72,59421.22,59421.22,1.32,78233.49,59482.58
2021-04-02 5:10:00,59426.21,59428.15,59410.71,59423.04,0.37,22108.33,59423.71
2021-04-02 5:11:00,59437.6,59437.61,59415.77,59415.77,0.71,42241.87,59430.87
2021-04-02 5:12:00,59409.58,59409.58,59332.33,59332.33,0.1,6112.51,59345.67
2021-04-02 5:13:00,59352.5,59415,59352.5,59415,2.9,172328.48,59389.14
2021-04-02 5:14:00,59409.06,59444.06,59393.95,59434.06,2.02,119773.89,59422.49
2021-04-02 5:15:00,59434.06,59458.9,59404.42,59404.42,2.96,176168.3,59435.38
2021-04-02 5:16:00,59451.03,59491.96,59435.11,59435.11,0.35,20799.47,59458.37
2021-04-02 5:17:00,59439.42,59439.42,59411.4,59411.4,0.02,1407.04,59421.14
2021-04-02 5:18:00,59411.38,59411.38,59373.03,59373.03,1.14,67682.42,59377.5
2021-04-02 5:19:00,59421.4,59471.34,59421.4,59471.34,1.09,64538.31,59438.37
2021-04-02 5:20:00,59471.36,59486.22,59471.36,59483.22,0.38,22587.87,59477.29
2021-04-02 5:21:00,59465.54,59525.49,59454.94,59515.53,1.99,118305.04,59489.96
2021-04-02 5:22:00,59488.43,59488.64,59464.18,59488.64,0.13,7737.95,59488.36
2021-04-02 5:23:00,59488.64,59488.7,59482.34,59482.34,0.9,53747.99,59486.76
2021-04-02 5:24:00,59473.54,59502.2,59473.54,59502.2,0.02,1237.35,59487.84
2021-04-02 5:25:00,59507.54,59537.28,59507.54,59537.28,0.2,12055.31,59527.14
2021-04-02 5:26:00,59540.14,59541.31,59512.64,59512.64,0.26,15238.97,59513.07
2021-04-02 5:27:00,59512.23,59512.23,59485.64,59485.64,0.12,7333.78,59488.79
2021-04-02 5:28:00,59539.84,59554.72,59539.84,59551.37,0.03,1523.69,59547.66
2021-04-02 5:29:00,59519.37,59521.03,59500.47,59500.47,0.31,18283.32,59510.32
2021-04-02 5:30:00,59516.96,59538.97,59516.96,59538.97,0.22,13168.69,59521.8
2021-04-02 5:31:00,59519.23,59568.7,59519.23,59568.7,0.02,1452.89,59544.59
2021-04-02 5:32:00,—,—,—,—,—,—,—
2021-04-02 5:33:00,59538.96,59545.73,59503.02,59503.02,0.42,25155.36,59516.18
2021-04-02 5:34:00,59514.52,59514.52,59479.98,59502.51,0.23,13619.7,59484.55
2021-04-02 5:35:00,59560.74,59574.43,59546.39,59559.69,0.23,13411.27,59548.79
2021-04-02 5:36:00,59528.38,59528.82,59486.29,59486.29,0.25,14771.11,59502.61
2021-04-02 5:37:00,59494.29,59500.32,59494.29,59500.32,0.01,311.77,59498.61
2021-04-02 5:38:00,59539.74,59554.48,59539.41,59553.5,1.4,83283.41,59542.08
2021-04-02 5:39:00,59508.89,59508.89,59490.07,59502.37,0.29,17439.04,59501.25
2021-04-02 5:40:00,59502.37,59502.37,59463.69,59474.01,0.17,10205.85,59489.89
2021-04-02 5:41:00,59465.73,59465.73,59439.82,59449.29,0.71,42220.32,59459.11
2021-04-02 5:42:00,59446.82,59457.75,59446.82,59457.75,0.57,33683.67,59448.11
2021-04-02 5:43:00,59450.75,59483.37,59450.75,59462.73,0.23,13876.5,59457.91
2021-04-02 5:44:00,59447.33,59477.3,59436.48,59477.3,0.09,5407.86,59462.72
2021-04-02 5:45:00,59469.18,59533.77,59469.18,59500,0.78,46701.49,59499.17
2021-04-02 5:46:00,59500,59520.29,59484.53,59520.29,1.56,92540.62,59501.64
2021-04-02 5:47:00,59541.66,59552.27,59541.66,59552.27,0.07,4122.99,59548.31
2021-04-02 5:48:00,59560.05,59588.94,59554.06,59588.94,0.55,32893.38,59560.4
2021-04-02 5:49:00,59588.94,59594,59534.26,59534.26,0.76,45275.03,59567.43
2021-04-02 5:50:00,59534.34,59568.08,59534.34,59568.08,0.02,1149.72,59550.93
2021-04-02 5:51:00,59567.54,59568.08,59510.82,59510.82,0.36,21709.05,59531.11
2021-04-02 5:52:00,59521.85,59525,59497.44,59497.44,0.16,9504.81,59508.21
2021-04-02 5:53:00,59512.16,59563.35,59512.16,59563.35,1.87,111484.16,59557.01
2021-04-02 5:54:00,59538.64,59547.43,59528.23,59547.43,0.23,13490.17,59538.83
2021-04-02 5:55:00,59547.43,59562.54,59529.46,59562.54,0.34,20497.58,59534.08
2021-04-02 5:56:00,59566.64,59584.36,59559.61,59574.66,0.28,16954.34,59560.03
2021-04-02 5:57:00,59559.51,59594.18,59559.51,59578.36,0.32,18799.07,59588.76
2021-04-02 5:58:00,59570,59570,59525.7,59525.7,2.03,120865.03,59569.46
2021-04-02 5:59:00,59514.33,59514.33,59479.18,59493.07,0.27,15845.92,59493.52
2021-04-02 6:00:00,59523.86,59623.07,59523.86,59623.07,8.01,476567.06,59523.94
2021-04-02 6:01:00,59608.59,59631.79,59560.89,59560.89,0.18,10968.01,59603.11
2021-04-02 6:02:00,59556.07,59556.07,59512.96,59512.96,0.29,16995.52,59522.7
2021-04-02 6:03:00,59512.96,59548.56,59512.96,59533.05,0.41,24317.97,59529.91
2021-04-02 6:04:00,59519.37,59526.18,59493.69,59493.69,0.04,2215.25,59517.68
2021-04-02 6:05:00,59489.57,59489.57,59474.13,59479.18,1.09,64827.48,59479.83
2021-04-02 6:06:00,59491.9,59491.9,59488.91,59488.91,0.01,763.25,59489.58
2021-04-02 6:07:00,59464.13,59468.4,59421.98,59450.05,0.86,51009.54,59457.32
2021-04-02 6:08:00,59450.05,59488.06,59429.46,59470.6,0.58,34313.01,59453.5
2021-04-02 6:09:00,59444.43,59488.06,59444.43,59474.52,0.58,34442.24,59467.59
2021-04-02 6:10:00,59474.52,59488.06,59467.65,59482.8,1.7,101082.15,59480.35
2021-04-02 6:11:00,59488.06,59534.86,59488.06,59504.28,1.64,97658.62,59499.95
2021-04-02 6:12:00,59481.91,59507.99,59464.28,59464.28,9.2,547534.53,59484.51
2021-04-02 6:13:00,59456.41,59496.07,59456.41,59485.57,0.07,4416.55,59475.15
2021-04-02 6:14:00,59509,59510.49,59508.04,59510.49,0.07,4350.78,59508.24
2021-04-02 6:15:00,59498.16,59498.29,59421.55,59421.55,3.32,197498.39,59458.89
2021-04-02 6:16:00,59433.13,59481.65,59433.13,59481.65,0.74,43997.83,59456.53
2021-04-02 6:17:00,59490.06,59508.15,59490.06,59508.15,0.62,37018.93,59491.09
2021-04-02 6:18:00,59497.48,59524.26,59497.1,59512.82,0.33,19509.61,59511.36
2021-04-02 6:19:00,59500.1,59513.47,59500,59513.47,0.72,42619.8,59500.17
2021-04-02 6:20:00,59500,59520.1,59500,59509.05,1.37,81254.32,59500.13
2021-04-02 6:21:00,59511.6,59512.02,59485.17,59506.87,0.09,5478.2,59511.08
2021-04-02 6:22:00,59512.04,59531.94,59512.04,59531.94,0.13,7549.12,59512.17
2021-04-02 6:23:00,59501.5,59554.19,59501.5,59554.19,1.13,67578.12,59540.65
2021-04-02 6:24:00,59554.19,59560.05,59554.19,59558.66,0.07,3878.78,59556.43
2021-04-02 6:25:00,59536.32,59560.05,59533.67,59537.35,0.91,54150.97,59550.65
2021-04-02 6:26:00,59557.57,59557.57,59516.82,59535.7,0.07,4223.49,59548.02
2021-04-02 6:27:00,59541.47,59560.05,59541.47,59560.05,0.01,554.94,59543.06
2021-04-02 6:28:00,59516.21,59516.21,59507.32,59507.32,0.21,12497.52,59511.98
2021-04-02 6:29:00,59500,59500,59483.56,59483.56,0.17,10263.35,59499.06
2021-04-02 6:30:00,59478.22,59504.93,59456.02,59456.02,0.08,5027.71,59465.8
2021-04-02 6:31:00,59465.08,59485.95,59465.08,59482.98,0,174.28,59480.31
2021-04-02 6:32:00,59468.97,59468.97,59442.17,59442.17,0.02,1222.12,59452.59
2021-04-02 6:33:00,59436.93,59436.93,59436.93,59436.93,0,186.63,59436.93
2021-04-02 6:34:00,59436.68,59479.96,59436.68,59441.52,0.86,51079.95,59447.88
2021-04-02 6:35:00,59428.15,59456.45,59384.79,59454.52,0.55,32887.53,59423.52
2021-04-02 6:36:00,59423.36,59423.36,59399.87,59406.29,0.1,5643.84,59408.8
2021-04-02 6:37:00,59399.68,59409.37,59260.19,59311.5,2.94,174203.76,59299.67
2021-04-02 6:38:00,59316.78,59397.24,59316.78,59397.24,0.41,24183.42,59366.11
2021-04-02 6:39:00,59421.58,59426.85,59417.61,59417.61,0.23,13863.38,59420.7
2021-04-02 6:40:00,59438.36,59448.25,59375.37,59401.96,0.26,15155.31,59414.18
2021-04-02 6:41:00,59385.83,59399.07,59360.47,59360.47,0.14,8287.34,59372.55
2021-04-02 6:42:00,59360.47,59416.92,59352.25,59416.92,1.34,79526.07,59405.39
2021-04-02 6:43:00,59416.92,59439.72,59403.64,59433.1,1.53,91221.52,59428.75
2021-04-02 6:44:00,59449,59469.52,59424.19,59442.08,0.1,6135.9,59442.78
2021-04-02 6:45:00,59439.47,59500,59439.47,59500,0.18,10809.67,59474.31
2021-04-02 6:46:00,59524,59550.5,59500.71,59539.35,0.14,8340.36,59528.02
2021-04-02 6:47:00,59552.81,59552.81,59540.6,59541.16,0.11,6258.97,59541.67
2021-04-02 6:48:00,59547.61,59574.51,59540,59540,1.88,112067.15,59560.18
2021-04-02 6:49:00,59550.85,59590.81,59550.85,59589.01,0.28,16554.14,59571.69
2021-04-02 6:50:00,59592.88,59609.08,59564.19,59579.59,0.45,26616.33,59593.64
2021-04-02 6:51:00,59595.48,59599.6,59538.19,59567.32,0.31,18263.7,59584.06
2021-04-02 6:52:00,59576.32,59593.24,59576.32,59593.24,0.02,1239.14,59579.57
2021-04-02 6:53:00,59575.75,59582,59548.82,59567.19,1.42,84679.47,59577.32
2021-04-02 6:54:00,59569.93,59569.93,59539.2,59565.19,1.5,89481.17,59551.18
2021-04-02 6:55:00,59542.49,59542.49,59511.27,59511.27,0.03,2070.02,59538.42
2021-04-02 6:56:00,59539.72,59573.85,59539.72,59573.85,0.27,16240.65,59549.05
2021-04-02 6:57:00,59573.85,59573.85,59560.04,59573.85,0.03,1647.99,59564.78
2021-04-02 6:58:00,59573.6,59573.85,59552.69,59557.58,0.18,10931.81,59559.78
2021-04-02 6:59:00,59542.37,59542.37,59514.43,59530.54,0.34,19997.01,59531.57
2021-04-02 7:00:00,59521.68,59612.03,59511.27,59599.79,5.08,302940.75,59582.7
2021-04-02 7:01:00,59579.1,59596.84,59548.6,59588.57,1.88,111857.14,59569.76
2021-04-02 7:02:00,59607,59713.15,59601.87,59713.15,2.22,132195.57,59648.49
2021-04-02 7:03:00,59673.68,59693.43,59643.46,59654.41,1.27,75958.53,59658.37
2021-04-02 7:04:00,59631.58,59662.8,59616.29,59628.62,1.33,79279.57,59629.39
2021-04-02 7:05:00,59661.09,59661.56,59615.01,59661.56,1.51,90238.2,59634.57
2021-04-02 7:06:00,59641.91,59667.52,59611.88,59667.52,1.4,83705.17,59631.16
2021-04-02 7:07:00,59639.83,59687.43,59632.39,59687.38,1.1,65715.96,59649.36
2021-04-02 7:08:00,59657.38,59673.45,59617.87,59664.38,1.95,116194.35,59650.73
2021-04-02 7:09:00,59645.41,59664.6,59623.87,59623.87,1.59,94975.97,59634.98
2021-04-02 7:10:00,59645.31,59650.86,59617.83,59635.34,1.88,111860.49,59631.94
2021-04-02 7:11:00,59615.14,59615.14,59568.3,59595.55,4.05,241551.33,59580.72
2021-04-02 7:12:00,59595.52,59595.61,59542.31,59551.17,1.98,117723.79,59559.12
2021-04-02 7:13:00,59570.52,59601.87,59551.59,59558.56,1.25,74291.2,59579.1
2021-04-02 7:14:00,59563.41,59606.64,59557.03,59559.23,1.72,102525.71,59577.86
2021-04-02 7:15:00,59590.18,59617.69,59567.79,59572.47,1.92,114212.53,59595.12
2021-04-02 7:16:00,59564.18,59584.24,59559.55,59574.66,1.11,66374.56,59563.69
2021-04-02 7:17:00,59547.01,59591.56,59534.14,59565.67,1.32,78798.39,59546.7
2021-04-02 7:18:00,59570.47,59588.67,59544.21,59574.68,1.16,68939.73,59566.49
2021-04-02 7:19:00,59557.18,59638.72,59552.37,59554.65,2.34,139422.38,59586.64
2021-04-02 7:20:00,59590.81,59618.78,59583.52,59617.18,2.97,177062.85,59607.36
2021-04-02 7:21:00,59617.66,59693.63,59599.8,59693.63,3.32,198094.3,59662.02
2021-04-02 7:22:00,59656.14,59656.14,59620,59631,1.33,79408.57,59636.55
2021-04-02 7:23:00,59649.11,59659.7,59585.55,59593.56,5.96,355606.4,59619.05
2021-04-02 7:24:00,59585.54,59611.88,59574.22,59574.22,1.32,78875.02,59585.05
